order_number,order_date,item_name,quantity,product_price,total_products
13855,16-03-2019 19:00,Pilau Rice,1,2.95,5
13853,16-03-2019 18:54,Pilau Rice,1,2.95,8
13848,16-03-2019 18:12,Onion Naan,1,2.95,5
13848,16-03-2019 18:12,Garlic Naan,2,2.95,5
13842,16-03-2019 13:31,Pilau Rice,2,2.95,5
13841,16-03-2019 12:32,Peshwari Naan,2,2.95,2
13834,15-03-2019 19:53,Plain Rice,2,2.95,5
13833,15-03-2019 19:31,Garlic Naan,1,2.95,5
13831,15-03-2019 19:25,Pilau Rice,2,2.95,5
13830,15-03-2019 19:06,Plain Rice,1,2.95,9
13826,15-03-2019 18:53,Peshwari Naan,1,2.95,7
13825,15-03-2019 18:50,Pilau Rice,1,2.95,6
13821,15-03-2019 18:40,Pilau Rice,1,2.95,5
13820,15-03-2019 18:06,Pilau Rice,1,2.95,3
13820,15-03-2019 18:06,Keema Naan,1,2.95,3
13817,15-03-2019 17:54,Garlic Naan,1,2.95,8
13815,14-03-2019 21:13,Plain Rice,1,2.95,6
13809,14-03-2019 12:37,Pilau Rice,1,2.95,5
13803,13-03-2019 18:59,Peshwari Naan,1,2.95,8
13802,13-03-2019 18:43,Pilau Rice,3,2.95,6
13799,13-03-2019 17:38,Pilau Rice,1,2.95,5
13796,12-03-2019 20:51,Plain Rice,1,2.95,6
13791,12-03-2019 19:35,Paratha,1,2.95,6
13789,12-03-2019 19:14,Pilau Rice,1,2.95,6
13788,12-03-2019 19:05,Green Salad,1,2.95,6
13787,12-03-2019 18:54,Garlic Naan,1,2.95,9
13785,11-03-2019 20:24,Pilau Rice,2,2.95,5
13780,10-03-2019 22:00,Pilau Rice,1,2.95,4
13776,10-03-2019 19:52,Garlic Naan,1,2.95,5
13773,10-03-2019 18:46,Onion Naan,1,2.95,5
13773,10-03-2019 18:46,Pilau Rice,1,2.95,5
13772,10-03-2019 18:44,Keema Naan,1,2.95,7
13767,10-03-2019 18:08,Pilau Rice,5,2.95,9
13766,10-03-2019 18:04,Pilau Rice,2,2.95,6
13760,10-03-2019 09:07,Pilau Rice,2,2.95,3
13760,10-03-2019 09:07,Plain Rice,2,2.95,3
13756,09-03-2019 19:12,Pilau Rice,1,2.95,3
13754,09-03-2019 18:47,Pilau Rice,1,2.95,13
13753,09-03-2019 18:40,Plain Rice,1,2.95,7
13752,09-03-2019 18:40,Green Salad,1,2.95,8
13744,09-03-2019 18:00,Plain Rice,2,2.95,11
13743,09-03-2019 17:58,Pilau Rice,1,2.95,4
13738,08-03-2019 21:22,Onion Naan,1,2.95,4
13732,08-03-2019 19:01,Keema Naan,1,2.95,12
13732,08-03-2019 19:01,Lemonade 1.5 ltr,1,2.95,12
13724,08-03-2019 17:59,Pilau Rice,1,2.95,6
13724,08-03-2019 17:59,Keema Naan,1,2.95,6
13722,08-03-2019 17:34,Raitha,1,2.95,7
13712,07-03-2019 19:15,Pilau Rice,1,2.95,3
13711,07-03-2019 18:48,Garlic Naan,1,2.95,4
13711,07-03-2019 18:48,Paratha,1,2.95,4
13706,06-03-2019 21:46,Plain Rice,1,2.95,3
13705,06-03-2019 21:00,Bottle Coke,1,2.95,3
13700,06-03-2019 17:53,Plain Rice,1,2.95,5
13696,05-03-2019 20:22,Pilau Rice,1,2.95,4
13696,05-03-2019 20:22,Garlic Naan,1,2.95,4
13692,05-03-2019 19:16,Peshwari Naan,1,2.95,5
13691,05-03-2019 18:57,Pilau Rice,2,2.95,9
13688,05-03-2019 15:52,Pilau Rice,1,2.95,4
13686,04-03-2019 19:48,Keema Naan,2,2.95,10
13685,04-03-2019 19:41,Garlic Naan,1,2.95,4
13685,04-03-2019 19:41,Plain Rice,1,2.95,4
13684,04-03-2019 17:41,Peshwari Naan,1,2.95,10
13679,03-03-2019 18:46,Keema Naan,1,2.95,5
13671,03-03-2019 17:35,Pilau Rice,2,2.95,6
13666,02-03-2019 20:25,Bottle Coke,2,2.95,4
13665,02-03-2019 20:02,Pilau Rice,1,2.95,7
13662,02-03-2019 19:55,Pilau Rice,1,2.95,6
13660,02-03-2019 19:42,Peshwari Naan,1,2.95,11
13659,02-03-2019 19:37,Pilau Rice,2,2.95,5
13652,02-03-2019 18:46,Plain Rice,2,2.95,6
13650,02-03-2019 18:35,Garlic Naan,1,2.95,7
13648,02-03-2019 18:19,Garlic Naan,1,2.95,8
13644,02-03-2019 17:33,Garlic Naan,1,2.95,5
13641,02-03-2019 17:20,Keema Naan,1,2.95,8
13641,02-03-2019 17:20,Peshwari Naan,2,2.95,8
13637,01-03-2019 21:39,Bottle Coke,1,2.95,6
13631,01-03-2019 20:28,Paratha,1,2.95,4
13630,01-03-2019 20:25,Keema Naan,1,2.95,5
13628,01-03-2019 20:22,Plain Rice,1,2.95,4
13626,01-03-2019 19:48,Pilau Rice,1,2.95,8
13611,01-03-2019 17:52,Pilau Rice,1,2.95,4
13611,01-03-2019 17:52,Keema Naan,1,2.95,4
13610,01-03-2019 17:41,Peshwari Naan,1,2.95,4
13608,01-03-2019 17:11,Pilau Rice,1,2.95,6
13605,28-02-2019 21:12,Pilau Rice,2,2.95,5
13601,28-02-2019 19:08,Bottle Coke,1,2.95,7
13600,28-02-2019 18:25,Pilau Rice,2,2.95,6
13590,27-02-2019 19:16,Bottle Diet Coke,1,2.95,4
13589,27-02-2019 18:52,Plain Rice,1,2.95,8
13589,27-02-2019 18:52,Garlic Naan,1,2.95,8
13587,27-02-2019 16:51,Pilau Rice,1,2.95,5
13587,27-02-2019 16:51,Garlic Naan,2,2.95,5
13581,25-02-2019 21:32,Pilau Rice,1,2.95,6
13579,25-02-2019 19:52,Keema Naan,1,2.95,8
13575,24-02-2019 22:21,Pilau Rice,1,2.95,3
13574,24-02-2019 19:55,Pilau Rice,1,2.95,3
13568,24-02-2019 18:36,Keema Naan,1,2.95,7
13563,24-02-2019 12:30,Pilau Rice,2,2.95,3
13558,23-02-2019 20:56,Garlic Naan,1,2.95,3
13556,23-02-2019 20:25,Pilau Rice,2,2.95,7
13556,23-02-2019 20:25,Peshwari Naan,1,2.95,7
13555,23-02-2019 20:19,Keema Naan,1,2.95,5
13553,23-02-2019 19:23,Pilau Rice,1,2.95,6
13552,23-02-2019 19:23,Pilau Rice,1,2.95,6
13552,23-02-2019 19:23,Bottle Coke,1,2.95,6
13546,23-02-2019 18:47,Peshwari Naan,1,2.95,5
13539,23-02-2019 17:05,Pilau Rice,1,2.95,4
13534,22-02-2019 20:12,Pilau Rice,1,2.95,6
13531,22-02-2019 19:38,Paratha,1,2.95,5
13520,22-02-2019 18:33,Peshwari Naan,1,2.95,9
13519,22-02-2019 18:23,Garlic Naan,1,2.95,8
13519,22-02-2019 18:23,Plain Rice,1,2.95,8
13518,22-02-2019 18:22,Pilau Rice,2,2.95,5
13511,22-02-2019 17:34,Pilau Rice,2,2.95,11
13511,22-02-2019 17:34,Green Salad,1,2.95,11
13508,22-02-2019 13:36,Garlic Naan,1,2.95,6
13508,22-02-2019 13:36,Pilau Rice,2,2.95,6
13504,21-02-2019 18:22,Pilau Rice,1,2.95,8
13504,21-02-2019 18:22,Garlic Naan,1,2.95,8
13490,19-02-2019 22:25,Plain Rice,1,2.95,5
13490,19-02-2019 22:25,Bottle Coke,1,2.95,5
13489,19-02-2019 20:42,Garlic Naan,1,2.95,9
13484,19-02-2019 15:03,Pilau Rice,1,2.95,5
13483,18-02-2019 19:26,Bottle Coke,1,2.95,7
13482,18-02-2019 18:31,Plain Rice,1,2.95,6
13477,17-02-2019 21:14,Pilau Rice,1,2.95,4
13472,17-02-2019 12:39,Pilau Rice,1,2.95,4
13467,16-02-2019 19:59,Pilau Rice,1,2.95,5
13465,16-02-2019 19:47,Pilau Rice,1,2.95,4
13462,16-02-2019 19:21,Garlic Naan,2,2.95,4
13457,16-02-2019 18:27,Pilau Rice,1,2.95,4
13452,16-02-2019 18:13,Pilau Rice,1,2.95,6
13452,16-02-2019 18:13,Peshwari Naan,1,2.95,6
13450,16-02-2019 17:59,Garlic Naan,1,2.95,10
13447,16-02-2019 17:51,Bottle Coke,1,2.95,5
13446,16-02-2019 17:47,Pilau Rice,1,2.95,7
13441,15-02-2019 23:00,Peshwari Naan,1,2.95,5
13436,15-02-2019 19:29,Pilau Rice,1,2.95,4
13435,15-02-2019 19:16,Plain Rice,1,2.95,6
13427,15-02-2019 18:34,Pilau Rice,1,2.95,7
13420,15-02-2019 18:16,Pilau Rice,1,2.95,8
13415,15-02-2019 17:52,Paratha,1,2.95,8
13412,14-02-2019 21:16,Garlic Naan,1,2.95,3
13411,14-02-2019 20:31,Peshwari Naan,1,2.95,7
13405,14-02-2019 19:11,Pilau Rice,1,2.95,5
13404,14-02-2019 19:07,Garlic Naan,1,2.95,6
13401,14-02-2019 19:00,Peshwari Naan,1,2.95,3
13400,14-02-2019 18:55,Pilau Rice,1,2.95,6
13396,14-02-2019 18:30,Garlic Naan,1,2.95,8
13392,14-02-2019 18:18,Plain Rice,1,2.95,4
13391,14-02-2019 17:57,Garlic Naan,2,2.95,6
13386,14-02-2019 17:01,Plain Rice,1,2.95,6
13385,14-02-2019 16:46,Garlic Naan,2,2.95,5
13383,13-02-2019 18:43,Bottle Coke,1,2.95,4
13374,12-02-2019 18:19,Pilau Rice,1,2.95,5
13372,12-02-2019 17:50,Keema Naan,1,2.95,5
13365,10-02-2019 22:40,Pilau Rice,1,2.95,9
13360,10-02-2019 19:17,Garlic Naan,2,2.95,8
13355,10-02-2019 17:31,Pilau Rice,1,2.95,5
13354,10-02-2019 17:30,Pilau Rice,4,2.95,7
13351,09-02-2019 21:20,Pilau Rice,1,2.95,5
13348,09-02-2019 20:41,Paratha,1,2.95,7
13347,09-02-2019 20:11,Keema Naan,1,2.95,6
13340,09-02-2019 19:04,Raitha,2,2.95,9
13330,09-02-2019 18:11,Plain Rice,1,2.95,3
13328,09-02-2019 17:58,Garlic Naan,2,2.95,8
13325,09-02-2019 17:24,Plain Rice,1,2.95,4
13324,09-02-2019 17:22,Pilau Rice,1,2.95,6
13323,09-02-2019 16:58,Plain Rice,2,2.95,2
13317,08-02-2019 19:34,Keema Naan,1,2.95,5
13312,08-02-2019 18:15,Pilau Rice,1,2.95,5
13308,08-02-2019 18:04,Pilau Rice,1,2.95,6
13304,08-02-2019 17:46,Raitha,1,2.95,7
13303,08-02-2019 17:31,Garlic Naan,1,2.95,7
13297,07-02-2019 18:52,Pilau Rice,2,2.95,13
13295,07-02-2019 18:42,Garlic Naan,1,2.95,3
13291,07-02-2019 17:56,Plain Rice,2,2.95,9
13289,07-02-2019 17:36,Garlic Naan,1,2.95,4
13283,06-02-2019 20:01,Garlic Naan,1,2.95,5
13282,06-02-2019 19:56,Garlic Naan,4,2.95,9
13282,06-02-2019 19:56,Green Salad,1,2.95,9
13279,06-02-2019 18:44,Plain Rice,2,2.95,3
13272,05-02-2019 20:43,Plain Rice,1,2.95,4
13272,05-02-2019 20:43,Garlic Naan,1,2.95,4
13267,05-02-2019 19:11,Pilau Rice,1,2.95,3
13265,05-02-2019 18:44,Pilau Rice,3,2.95,5
13261,04-02-2019 22:11,Pilau Rice,1,2.95,4
13255,04-02-2019 18:29,Keema Naan,1,2.95,8
13251,03-02-2019 20:43,Bottle Diet Coke,1,2.95,7
13249,03-02-2019 19:41,Pilau Rice,2,2.95,4
13248,03-02-2019 18:59,Keema Naan,1,2.95,3
13246,03-02-2019 18:46,Raitha,1,2.95,7
13239,02-02-2019 21:35,Garlic Naan,1,2.95,6
13237,02-02-2019 20:30,Peshwari Naan,1,2.95,9
13227,02-02-2019 19:09,Garlic Naan,1,2.95,12
13227,02-02-2019 19:09,Plain Rice,1,2.95,12
13222,02-02-2019 18:31,Pilau Rice,1,2.95,6
13216,02-02-2019 18:10,Pilau Rice,1,2.95,7
13210,02-02-2019 17:29,Plain Rice,2,2.95,7
13208,02-02-2019 17:10,Pilau Rice,1,2.95,7
13202,01-02-2019 22:41,Garlic Naan,1,2.95,3
13200,01-02-2019 22:09,Pilau Rice,1,2.95,4
13200,01-02-2019 22:09,Garlic Naan,1,2.95,4
13196,01-02-2019 19:27,Paratha,3,2.95,8
13194,01-02-2019 19:04,Raitha,1,2.95,5
13189,01-02-2019 18:23,Pilau Rice,1,2.95,7
13174,31-01-2019 19:38,Kulcha Naan,1,2.95,3
13171,31-01-2019 19:20,Plain Rice,1,2.95,9
13162,31-01-2019 13:13,Garlic Naan,1,2.95,5
13157,30-01-2019 19:48,Keema Naan,1,2.95,3
13156,30-01-2019 19:37,Keema Naan,1,2.95,4
13154,30-01-2019 19:02,Garlic Naan,2,2.95,5
13147,29-01-2019 19:58,Bottle Coke,1,2.95,6
13146,29-01-2019 19:28,Pilau Rice,1,2.95,3
13145,29-01-2019 19:19,Garlic Naan,1,2.95,3
13135,28-01-2019 17:30,Garlic Naan,1,2.95,6
13134,27-01-2019 22:28,Pilau Rice,1,2.95,9
13131,27-01-2019 20:19,Keema Naan,1,2.95,5
13129,27-01-2019 19:59,Pilau Rice,1,2.95,3
13127,27-01-2019 19:13,Kulcha Naan,1,2.95,4
13123,27-01-2019 18:15,Garlic Naan,1,2.95,5
13107,26-01-2019 19:48,Plain Rice,2,2.95,8
13106,26-01-2019 19:39,Pilau Rice,1,2.95,5
13105,26-01-2019 19:29,Pilau Rice,1,2.95,11
13101,26-01-2019 18:46,Pilau Rice,1,2.95,5
13100,26-01-2019 18:44,Garlic Naan,1,2.95,5
13097,26-01-2019 18:43,Pilau Rice,1,2.95,5
13086,26-01-2019 13:01,Pilau Rice,1,2.95,9
13086,26-01-2019 13:01,Keema Naan,1,2.95,9
13085,25-01-2019 22:13,Pilau Rice,2,2.95,5
13084,25-01-2019 20:22,Pilau Rice,1,2.95,7
13081,25-01-2019 19:10,Bottle Coke,1,2.95,11
13081,25-01-2019 19:10,Garlic Naan,1,2.95,11
13078,25-01-2019 18:38,Pilau Rice,1,2.95,7
13074,25-01-2019 18:20,Pilau Rice,1,2.95,5
13073,25-01-2019 18:19,Pilau Rice,2,2.95,8
13072,25-01-2019 18:16,Green Salad,1,2.95,9
13067,25-01-2019 18:06,Plain Rice,1,2.95,6
13063,24-01-2019 21:26,Plain Rice,2,2.95,3
13061,24-01-2019 20:28,Paratha,1,2.95,6
13061,24-01-2019 20:28,Pilau Rice,1,2.95,6
13057,24-01-2019 18:02,Paratha,1,2.95,13
13055,24-01-2019 17:38,Pilau Rice,4,2.95,8
13048,23-01-2019 22:03,Peshwari Naan,2,2.95,6
13041,22-01-2019 19:37,Peshwari Naan,1,2.95,4
13040,22-01-2019 19:32,Garlic Naan,1,2.95,11
13038,22-01-2019 18:01,Garlic Naan,1,2.95,6
13024,19-01-2019 20:53,Garlic Naan,1,2.95,4
13022,19-01-2019 20:19,Kulcha Naan,1,2.95,4
13021,19-01-2019 19:45,Kulcha Naan,1,2.95,4
13019,19-01-2019 19:36,Kulcha Naan,1,2.95,8
13017,19-01-2019 19:14,Plain Rice,1,2.95,10
13015,19-01-2019 19:10,Paratha,1,2.95,9
13014,19-01-2019 19:08,Keema Naan,1,2.95,5
13012,19-01-2019 19:01,Pilau Rice,2,2.95,6
13010,19-01-2019 18:53,Garlic Naan,1,2.95,6
13009,19-01-2019 18:48,Garlic Naan,1,2.95,6
13008,19-01-2019 18:43,Pilau Rice,1,2.95,5
12998,19-01-2019 17:01,Pilau Rice,1,2.95,4
12993,19-01-2019 13:26,Garlic Naan,2,2.95,5
12990,18-01-2019 20:14,Garlic Naan,1,2.95,4
12986,18-01-2019 19:30,Pilau Rice,1,2.95,9
12979,18-01-2019 18:20,Pilau Rice,1,2.95,7
12974,18-01-2019 17:21,Pilau Rice,2,2.95,5
12966,17-01-2019 18:54,Plain Rice,1,2.95,6
12966,17-01-2019 18:54,Raitha,1,2.95,6
12965,17-01-2019 18:47,Garlic Naan,1,2.95,6
12954,16-01-2019 19:03,Plain Rice,1,2.95,7
12954,16-01-2019 19:03,Pilau Rice,1,2.95,7
12952,16-01-2019 18:36,Peshwari Naan,1,2.95,8
12949,15-01-2019 18:30,Plain Rice,1,2.95,7
12948,15-01-2019 18:29,Plain Rice,1,2.95,5
12940,14-01-2019 17:40,Pilau Rice,1,2.95,10
12938,13-01-2019 22:01,Pilau Rice,1,2.95,10
12938,13-01-2019 22:01,Peshwari Naan,1,2.95,10
12931,13-01-2019 17:53,Garlic Naan,1,2.95,4
12930,13-01-2019 17:36,Pilau Rice,1,2.95,6
12927,13-01-2019 17:15,Plain Rice,1,2.95,3
12920,12-01-2019 20:00,Pilau Rice,1,2.95,5
12920,12-01-2019 20:00,Garlic Naan,1,2.95,5
12918,12-01-2019 19:41,Plain Rice,1,2.95,5
12912,12-01-2019 19:05,Pilau Rice,1,2.95,5
12910,12-01-2019 18:55,Garlic Naan,1,2.95,8
12910,12-01-2019 18:55,Pilau Rice,1,2.95,8
12909,12-01-2019 18:36,Garlic Naan,1,2.95,6
12907,12-01-2019 18:15,Raitha,1,2.95,7
12906,12-01-2019 17:58,Peshwari Naan,1,2.95,6
12901,11-01-2019 20:51,Garlic Naan,1,2.95,6
12900,11-01-2019 20:01,Plain Rice,1,2.95,8
12896,11-01-2019 18:54,Pilau Rice,3,2.95,7
12894,11-01-2019 18:46,Garlic Naan,1,2.95,5
12883,10-01-2019 20:05,Pilau Rice,1,2.95,3
12870,08-01-2019 21:20,Plain Rice,1,2.95,5
12866,08-01-2019 19:28,Pilau Rice,2,2.95,7
12866,08-01-2019 19:28,Garlic Naan,1,2.95,7
12864,08-01-2019 18:26,Plain Rice,1,2.95,5
12852,06-01-2019 18:40,Pilau Rice,1,2.95,8
12851,06-01-2019 18:34,Plain Rice,1,2.95,7
12850,06-01-2019 18:19,Peshwari Naan,1,2.95,3
12849,06-01-2019 12:27,Pilau Rice,1,2.95,4
12842,05-01-2019 19:39,Garlic Naan,4,2.95,15
12840,05-01-2019 19:20,Green Salad,1,2.95,6
12837,05-01-2019 18:50,Pilau Rice,1,2.95,5
12837,05-01-2019 18:50,Garlic Naan,1,2.95,5
12833,05-01-2019 18:35,Garlic Naan,1,2.95,7
12832,05-01-2019 18:29,Garlic Naan,2,2.95,7
12829,05-01-2019 18:11,Plain Rice,1,2.95,4
12826,05-01-2019 17:57,Onion Naan,1,2.95,3
12822,05-01-2019 16:52,Plain Rice,2,2.95,7
12820,05-01-2019 15:50,Pilau Rice,3,2.95,8
12816,04-01-2019 21:16,Pilau Rice,1,2.95,5
12814,04-01-2019 20:30,Plain Rice,1,2.95,9
12807,04-01-2019 18:35,Paratha,1,2.95,6
12800,04-01-2019 17:47,Plain Rice,2,2.95,8
12791,03-01-2019 17:47,Onion Naan,1,2.95,6
12791,03-01-2019 17:47,Garlic Naan,2,2.95,6
12788,02-01-2019 18:57,Kulcha Naan,1,2.95,6
12776,01-01-2019 20:01,Pilau Rice,1,2.95,9
12774,01-01-2019 19:52,Raitha,1,2.95,4
12772,01-01-2019 18:55,Pilau Rice,1,2.95,7
12767,01-01-2019 16:54,Onion Naan,1,2.95,8
12761,31-12-2018 19:37,Plain Rice,2,2.95,9
12761,31-12-2018 19:37,Paratha,1,2.95,9
12761,31-12-2018 19:37,Garlic Naan,1,2.95,9
12758,31-12-2018 19:31,Pilau Rice,1,2.95,10
12757,31-12-2018 19:31,Pilau Rice,2,2.95,5
12752,31-12-2018 19:05,Pilau Rice,1,2.95,10
12751,31-12-2018 19:02,Plain Rice,1,2.95,6
12746,31-12-2018 18:30,Pilau Rice,1,2.95,5
12745,31-12-2018 18:23,Pilau Rice,2,2.95,9
12742,31-12-2018 17:49,Kulcha Naan,1,2.95,6
12741,31-12-2018 17:37,Pilau Rice,1,2.95,7
12739,31-12-2018 17:16,Peshwari Naan,1,2.95,9
12725,30-12-2018 19:29,Peshwari Naan,1,2.95,5
12723,30-12-2018 18:37,Pilau Rice,3,2.95,4
12716,30-12-2018 17:34,Pilau Rice,1,2.95,6
12713,29-12-2018 19:39,Keema Naan,1,2.95,2
12706,29-12-2018 17:25,Paratha,2,2.95,7
12705,29-12-2018 17:12,Plain Rice,1,2.95,4
12702,29-12-2018 13:40,Garlic Naan,2,2.95,13
12702,29-12-2018 13:40,Plain Rice,1,2.95,13
12699,28-12-2018 20:04,Pilau Rice,1,2.95,3
12693,28-12-2018 18:48,Peshwari Naan,2,2.95,8
12692,28-12-2018 18:39,Pilau Rice,1,2.95,4
12691,28-12-2018 18:34,Pilau Rice,2,2.95,10
12687,28-12-2018 17:47,Peshwari Naan,1,2.95,13
12686,28-12-2018 17:36,Keema Naan,1,2.95,5
12682,27-12-2018 19:17,Pilau Rice,1,2.95,8
12681,27-12-2018 19:14,Bottle Coke,1,2.95,11
12678,27-12-2018 18:05,Plain Rice,1,2.95,4
12677,27-12-2018 18:03,Peshwari Naan,1,2.95,5
12675,26-12-2018 18:35,Garlic Naan,1,2.95,4
12672,26-12-2018 18:13,Garlic Naan,2,2.95,14
12669,26-12-2018 18:10,Pilau Rice,1,2.95,4
12660,24-12-2018 20:12,Pilau Rice,1,2.95,10
12660,24-12-2018 20:12,Peshwari Naan,1,2.95,10
12646,24-12-2018 18:07,Keema Naan,1,2.95,7
12634,23-12-2018 19:44,Paratha,1,2.95,14
12631,23-12-2018 18:58,Paratha,1,2.95,8
12630,23-12-2018 18:36,Plain Rice,2,2.95,13
12628,23-12-2018 18:25,Peshwari Naan,1,2.95,10
12627,23-12-2018 18:18,Pilau Rice,1,2.95,6
12626,23-12-2018 18:00,Pilau Rice,2,2.95,9
12626,23-12-2018 18:00,Paratha,1,2.95,9
12624,23-12-2018 17:34,Pilau Rice,1,2.95,10
12623,23-12-2018 17:20,Pilau Rice,1,2.95,4
12620,23-12-2018 13:06,Pilau Rice,1,2.95,3
12617,22-12-2018 22:10,Paratha,1,2.95,8
12610,22-12-2018 19:25,Kulcha Naan,1,2.95,8
12609,22-12-2018 19:22,Keema Naan,1,2.95,8
12609,22-12-2018 19:22,Pilau Rice,1,2.95,8
12608,22-12-2018 19:17,Pilau Rice,2,2.95,9
12606,22-12-2018 19:07,Peshwari Naan,1,2.95,5
12604,22-12-2018 18:57,Pilau Rice,1,2.95,7
12601,22-12-2018 18:38,Peshwari Naan,1,2.95,10
12600,22-12-2018 18:23,Peshwari Naan,1,2.95,6
12600,22-12-2018 18:23,Pilau Rice,2,2.95,6
12597,22-12-2018 18:15,Garlic Naan,1,2.95,8
12594,22-12-2018 17:36,Keema Naan,1,2.95,6
12592,22-12-2018 17:27,Garlic Naan,1,2.95,8
12592,22-12-2018 17:27,Plain Rice,2,2.95,8
12587,21-12-2018 20:48,Pilau Rice,1,2.95,6
12587,21-12-2018 20:48,Keema Naan,1,2.95,6
12586,21-12-2018 20:30,Pilau Rice,1,2.95,6
12584,21-12-2018 19:38,Pilau Rice,1,2.95,5
12579,21-12-2018 19:05,Garlic Naan,1,2.95,7
12578,21-12-2018 19:00,Pilau Rice,1,2.95,9
12575,21-12-2018 17:39,Keema Naan,1,2.95,8
12568,21-12-2018 11:31,Pilau Rice,1,2.95,12
12568,21-12-2018 11:31,Garlic Naan,1,2.95,12
12564,20-12-2018 20:33,Garlic Naan,2,2.95,7
12560,20-12-2018 18:54,Keema Naan,1,2.95,7
12559,20-12-2018 18:48,Plain Rice,1,2.95,6
12549,19-12-2018 18:07,Garlic Naan,1,2.95,3
12548,19-12-2018 18:02,Pilau Rice,2,2.95,6
12548,19-12-2018 18:02,Garlic Naan,1,2.95,6
12541,18-12-2018 18:33,Garlic Naan,1,2.95,4
12539,18-12-2018 15:01,Pilau Rice,1,2.95,6
12538,18-12-2018 13:56,Peshwari Naan,1,2.95,4
12536,17-12-2018 21:41,Pilau Rice,1,2.95,4
12532,17-12-2018 19:01,Pilau Rice,1,2.95,6
12532,17-12-2018 19:01,Garlic Naan,1,2.95,6
12526,16-12-2018 20:37,Garlic Naan,1,2.95,13
12524,16-12-2018 19:02,Plain Rice,1,2.95,5
12523,16-12-2018 18:27,Peshwari Naan,1,2.95,8
12523,16-12-2018 18:27,Pilau Rice,2,2.95,8
12512,15-12-2018 20:20,Peshwari Naan,1,2.95,6
12505,15-12-2018 19:07,Peshwari Naan,2,2.95,8
12504,15-12-2018 19:06,Pilau Rice,1,2.95,4
12502,15-12-2018 18:52,Plain Rice,2,2.95,5
12498,15-12-2018 18:21,Pilau Rice,1,2.95,4
12494,15-12-2018 18:02,Kulcha Naan,1,2.95,12
12493,15-12-2018 18:01,Pilau Rice,1,2.95,4
12490,15-12-2018 17:49,Peshwari Naan,1,2.95,2
12489,15-12-2018 17:42,Pilau Rice,1,2.95,7
12486,15-12-2018 17:17,Pilau Rice,2,2.95,12
12482,15-12-2018 14:15,Bottle Diet Coke,1,2.95,10
12474,14-12-2018 19:32,Kulcha Naan,1,2.95,3
12471,14-12-2018 19:16,Plain Rice,1,2.95,4
12471,14-12-2018 19:16,Garlic Naan,2,2.95,4
12470,14-12-2018 19:07,Peshwari Naan,1,2.95,8
12469,14-12-2018 19:07,Keema Naan,1,2.95,6
12468,14-12-2018 19:02,Peshwari Naan,1,2.95,4
12465,14-12-2018 18:42,Garlic Naan,1,2.95,7
12455,14-12-2018 17:26,Pilau Rice,1,2.95,6
12450,13-12-2018 19:41,Plain Rice,1,2.95,3
12447,13-12-2018 18:49,Garlic Naan,1,2.95,5
12446,13-12-2018 18:44,Pilau Rice,1,2.95,4
12442,13-12-2018 17:54,Plain Rice,1,2.95,6
12440,13-12-2018 17:31,Pilau Rice,2,2.95,7
12439,13-12-2018 16:54,Raitha,1,2.95,5
12437,12-12-2018 21:13,Plain Rice,1,2.95,7
12434,12-12-2018 19:05,Plain Rice,1,2.95,2
12431,12-12-2018 18:22,Pilau Rice,2,2.95,6
12428,12-12-2018 17:44,Pilau Rice,1,2.95,6
12428,12-12-2018 17:44,Plain Rice,1,2.95,6
12428,12-12-2018 17:44,Garlic Naan,1,2.95,6
12426,11-12-2018 21:28,Paratha,1,2.95,5
12425,11-12-2018 18:30,Pilau Rice,1,2.95,3
12423,11-12-2018 17:16,Raitha,1,2.95,20
12420,10-12-2018 19:36,Pilau Rice,2,2.95,5
12419,10-12-2018 19:18,Peshwari Naan,1,2.95,5
12416,10-12-2018 18:01,Bottle Coke,1,2.95,9
12408,09-12-2018 19:04,Pilau Rice,1,2.95,7
12405,09-12-2018 18:32,Pilau Rice,2,2.95,8
12400,09-12-2018 16:47,Pilau Rice,1,2.95,3
12396,08-12-2018 20:55,Plain Rice,2,2.95,6
12394,08-12-2018 20:00,Pilau Rice,1,2.95,4
12393,08-12-2018 19:59,Plain Rice,1,2.95,5
12392,08-12-2018 19:55,Keema Naan,1,2.95,4
12391,08-12-2018 19:38,Peshwari Naan,1,2.95,8
12390,08-12-2018 19:35,Keema Naan,1,2.95,7
12388,08-12-2018 19:25,Peshwari Naan,1,2.95,4
12384,08-12-2018 19:08,Pilau Rice,1,2.95,5
12380,08-12-2018 18:43,Pilau Rice,1,2.95,9
12374,08-12-2018 17:48,Peshwari Naan,1,2.95,9
12374,08-12-2018 17:48,Garlic Naan,1,2.95,9
12372,08-12-2018 15:44,Pilau Rice,2,2.95,4
12367,07-12-2018 19:50,Peshwari Naan,1,2.95,7
12365,07-12-2018 19:38,Pilau Rice,1,2.95,18
12362,07-12-2018 19:23,Pilau Rice,1,2.95,7
12358,07-12-2018 19:04,Pilau Rice,1,2.95,5
12358,07-12-2018 19:04,Onion Naan,1,2.95,5
12358,07-12-2018 19:04,Garlic Naan,2,2.95,5
12356,07-12-2018 18:54,Garlic Naan,2,2.95,7
12348,07-12-2018 17:51,Garlic Naan,1,2.95,14
12348,07-12-2018 17:51,Pilau Rice,2,2.95,14
12347,07-12-2018 16:51,Garlic Naan,1,2.95,4
12346,06-12-2018 20:39,Bottle Diet Coke,1,2.95,5
